LOC102634857,0,,,,,,,,,,,,,,,,,,
LOC102634858,0,,,,,,,,,,,,,,,,,,
LOC102634859,0,,,,,,,,,,,,,,,,,,
LOC102634860,0,,,,,,,,,,,,,,,,,,
LOC102634861,0,,,,,,,,,,,,,,,,,,
LOC102634862,0,,,,,,,,,,,,,,,,,,
LOC102634863,0,,,,,,,,,,,,,,,,,,
LOC102634864,0,,,,,,,,,,,,,,,,,,
LOC102634865,0,,,,,,,,,,,,,,,,,,
LOC102634866,0,,,,,,,,,,,,,,,,,,
LOC102634867,0,,,,,,,,,,,,,,,,,,
LOC102634868,0,,,,,,,,,,,,,,,,,,
LOC102634869,0,,,,,,,,,,,,,,,,,,
LOC102634870,0,,,,,,,,,,,,,,,,,,
LOC102634871,0,,,,,,,,,,,,,,,,,,
LOC102634872,0,,,,,,,,,,,,,,,,,,
LOC102634873,0,,,,,,,,,,,,,,,,,,
LOC102634874,0,,,,,,,,,,,,,,,,,,
LOC102634875,0,,,,,,,,,,,,,,,,,,
LOC102634876,0,,,,,,,,,,,,,,,,,,
LOC102634877,0,,,,,,,,,,,,,,,,,,
LOC102634878,0,,,,,,,,,,,,,,,,,,
LOC102634879,0,,,,,,,,,,,,,,,,,,
LOC102634880,0,,,,,,,,,,,,,,,,,,
LOC102634881,0,,,,,,,,,,,,,,,,,,
LOC102634882,0,,,,,,,,,,,,,,,,,,
LOC102634883,0,,,,,,,,,,,,,,,,,,
LOC102634884,0,,,,,,,,,,,,,,,,,,
LOC102634885,0,,,,,,,,,,,,,,,,,,
LOC102634886,0,,,,,,,,,,,,,,,,,,
LOC102634887,0,,,,,,,,,,,,,,,,,,
LOC102634888,0,,,,,,,,,,,,,,,,,,
LOC102634889,0,,,,,,,,,,,,,,,,,,
LOC102634890,0,,,,,,,,,,,,,,,,,,
LOC102634891,0,,,,,,,,,,,,,,,,,,
LOC102634892,0,,,,,,,,,,,,,,,,,,
LOC102634893,0,,,,,,,,,,,,,,,,,,
LOC102634894,0,,,,,,,,,,,,,,,,,,
LOC102634895,0,,,,,,,,,,,,,,,,,,
LOC102634896,0,,,,,,,,,,,,,,,,,,
LOC102634897,0,,,,,,,,,,,,,,,,,,
LOC102634898,0,,,,,,,,,,,,,,,,,,
LOC102634899,0,,,,,,,,,,,,,,,,,,
LOC102634900,0,,,,,,,,,,,,,,,,,,
LOC102634901,0,,,,,,,,,,,,,,,,,,
LOC102634902,0,,,,,,,,,,,,,,,,,,
LOC102634903,0,,,,,,,,,,,,,,,,,,
LOC102634904,0,,,,,,,,,,,,,,,,,,
LOC102634905,0,,,,,,,,,,,,,,,,,,
LOC102634906,0,,,,,,,,,,,,,,,,,,
LOC102634907,0,,,,,,,,,,,,,,,,,,
LOC102634908,0,,,,,,,,,,,,,,,,,,
LOC102634909,0,,,,,,,,,,,,,,,,,,
LOC102634910,0,,,,,,,,,,,,,,,,,,
LOC102634911,0,,,,,,,,,,,,,,,,,,
LOC102634912,0,,,,,,,,,,,,,,,,,,
LOC102634913,0,,,,,,,,,,,,,,,,,,
LOC102634914,0,,,,,,,,,,,,,,,,,,
LOC102634915,0,,,,,,,,,,,,,,,,,,
LOC102634916,0,,,,,,,,,,,,,,,,,,
LOC102634917,0,,,,,,,,,,,,,,,,,,
LOC102634918,0,,,,,,,,,,,,,,,,,,
LOC102634919,0,,,,,,,,,,,,,,,,,,
LOC102634920,0,,,,,,,,,,,,,,,,,,
LOC102634921,0,,,,,,,,,,,,,,,,,,
LOC102634922,0,,,,,,,,,,,,,,,,,,
LOC102634923,0,,,,,,,,,,,,,,,,,,
LOC102634924,0,,,,,,,,,,,,,,,,,,
LOC102634925,0,,,,,,,,,,,,,,,,,,
LOC102634926,0,,,,,,,,,,,,,,,,,,
LOC102634927,0,,,,,,,,,,,,,,,,,,
LOC102634928,0,,,,,,,,,,,,,,,,,,
LOC102634929,0,,,,,,,,,,,,,,,,,,
LOC102634930,0,,,,,,,,,,,,,,,,,,
LOC102634931,0,,,,,,,,,,,,,,,,,,
LOC102634932,0,,,,,,,,,,,,,,,,,,
LOC102634933,0,,,,,,,,,,,,,,,,,,
LOC102634934,0,,,,,,,,,,,,,,,,,,
LOC102634935,0,,,,,,,,,,,,,,,,,,
LOC102634936,0,,,,,,,,,,,,,,,,,,
LOC102634937,0,,,,,,,,,,,,,,,,,,
LOC102634938,0,,,,,,,,,,,,,,,,,,
LOC102634939,0,,,,,,,,,,,,,,,,,,
LOC102634940,0,,,,,,,,,,,,,,,,,,
LOC102634941,0,,,,,,,,,,,,,,,,,,
LOC102634942,0,,,,,,,,,,,,,,,,,,
LOC102634943,0,,,,,,,,,,,,,,,,,,
LOC102634944,0,,,,,,,,,,,,,,,,,,
LOC102634945,0,,,,,,,,,,,,,,,,,,
LOC102634946,0,,,,,,,,,,,,,,,,,,
LOC102634947,0,,,,,,,,,,,,,,,,,,
LOC102634948,0,,,,,,,,,,,,,,,,,,
LOC102634949,0,,,,,,,,,,,,,,,,,,
LOC102634950,0,,,,,,,,,,,,,,,,,,
LOC102634951,0,,,,,,,,,,,,,,,,,,
LOC102634952,0,,,,,,,,,,,,,,,,,,
LOC102634953,0,,,,,,,,,,,,,,,,,,
LOC102634954,0,,,,,,,,,,,,,,,,,,
LOC102634955,0,,,,,,,,,,,,,,,,,,
LOC102634956,0,,,,,,,,,,,,,,,,,,
LOC102634957,0,,,,,,,,,,,,,,,,,,
LOC102634958,0,,,,,,,,,,,,,,,,,,
LOC102634959,0,,,,,,,,,,,,,,,,,,
LOC102634960,0,,,,,,,,,,,,,,,,,,
LOC102634961,0,,,,,,,,,,,,,,,,,,
LOC102634962,0,,,,,,,,,,,,,,,,,,
LOC102634963,0,,,,,,,,,,,,,,,,,,
LOC102634964,0,,,,,,,,,,,,,,,,,,
LOC102634965,0,,,,,,,,,,,,,,,,,,
LOC102634966,0,,,,,,,,,,,,,,,,,,
LOC102634967,0,,,,,,,,,,,,,,,,,,
LOC102634968,0,,,,,,,,,,,,,,,,,,
LOC102634969,0,,,,,,,,,,,,,,,,,,
LOC102634970,0,,,,,,,,,,,,,,,,,,
LOC102634971,0,,,,,,,,,,,,,,,,,,
LOC102634972,0,,,,,,,,,,,,,,,,,,
LOC102634973,0,,,,,,,,,,,,,,,,,,
LOC102634974,0,,,,,,,,,,,,,,,,,,
LOC102634975,0,,,,,,,,,,,,,,,,,,
LOC102634976,0,,,,,,,,,,,,,,,,,,
LOC102634977,0,,,,,,,,,,,,,,,,,,
LOC102634978,0,,,,,,,,,,,,,,,,,,
LOC102634979,0,,,,,,,,,,,,,,,,,,
LOC102634980,0,,,,,,,,,,,,,,,,,,
LOC102634981,0,,,,,,,,,,,,,,,,,,
LOC102634982,0,,,,,,,,,,,,,,,,,,
LOC102634983,0,,,,,,,,,,,,,,,,,,
LOC102634984,0,,,,,,,,,,,,,,,,,,
LOC102634985,0,,,,,,,,,,,,,,,,,,
LOC102634986,0,,,,,,,,,,,,,,,,,,
LOC102634987,0,,,,,,,,,,,,,,,,,,
LOC102634988,0,,,,,,,,,,,,,,,,,,
LOC102634989,0,,,,,,,,,,,,,,,,,,
LOC102634990,0,,,,,,,,,,,,,,,,,,
LOC102634991,0,,,,,,,,,,,,,,,,,,
LOC102634992,0,,,,,,,,,,,,,,,,,,
LOC102634993,0,,,,,,,,,,,,,,,,,,
LOC102634994,0,,,,,,,,,,,,,,,,,,
LOC102634995,0,,,,,,,,,,,,,,,,,,
LOC102634996,0,,,,,,,,,,,,,,,,,,
LOC102634997,0,,,,,,,,,,,,,,,,,,
LOC102634998,0,,,,,,,,,,,,,,,,,,
LOC102634999,0,,,,,,,,,,,,,,,,,,
LOC102635000,0,,,,,,,,,,,,,,,,,,
LOC102635001,0,,,,,,,,,,,,,,,,,,
LOC102635002,0,,,,,,,,,,,,,,,,,,
LOC102635003,0,,,,,,,,,,,,,,,,,,
LOC102635004,0,,,,,,,,,,,,,,,,,,
LOC102635005,0,,,,,,,,,,,,,,,,,,
LOC102635006,0,,,,,,,,,,,,,,,,,,
LOC102635007,0,,,,,,,,,,,,,,,,,,
LOC102635008,0,,,,,,,,,,,,,,,,,,
LOC102635009,0,,,,,,,,,,,,,,,,,,
LOC102635010,0,,,,,,,,,,,,,,,,,,
LOC102635011,0,,,,,,,,,,,,,,,,,,
LOC102635012,0,,,,,,,,,,,,,,,,,,
LOC102635013,0,,,,,,,,,,,,,,,,,,
LOC102635014,0,,,,,,,,,,,,,,,,,,
LOC102635015,0,,,,,,,,,,,,,,,,,,
LOC102635016,0,,,,,,,,,,,,,,,,,,
LOC102635017,0,,,,,,,,,,,,,,,,,,
LOC102635018,0,,,,,,,,,,,,,,,,,,
LOC102635019,0,,,,,,,,,,,,,,,,,,
LOC102635020,0,,,,,,,,,,,,,,,,,,
LOC102635021,0,,,,,,,,,,,,,,,,,,
LOC102635022,0,,,,,,,,,,,,,,,,,,
LOC102635023,0,,,,,,,,,,,,,,,,,,
LOC102635024,0,,,,,,,,,,,,,,,,,,
LOC102635025,0,,,,,,,,,,,,,,,,,,
LOC102635026,0,,,,,,,,,,,,,,,,,,
LOC102635027,0,,,,,,,,,,,,,,,,,,
LOC102635028,0,,,,,,,,,,,,,,,,,,
LOC102635029,0,,,,,,,,,,,,,,,,,,
LOC102635030,0,,,,,,,,,,,,,,,,,,
LOC102635031,0,,,,,,,,,,,,,,,,,,
LOC102635032,0,,,,,,,,,,,,,,,,,,
LOC102635033,0,,,,,,,,,,,,,,,,,,
LOC102635034,0,,,,,,,,,,,,,,,,,,
LOC102635035,0,,,,,,,,,,,,,,,,,,
LOC102635036,0,,,,,,,,,,,,,,,,,,
LOC102635037,0,,,,,,,,,,,,,,,,,,
LOC102635038,0,,,,,,,,,,,,,,,,,,
LOC102635039,0,,,,,,,,,,,,,,,,,,
LOC102635040,0,,,,,,,,,,,,,,,,,,
LOC102635041,0,,,,,,,,,,,,,,,,,,
LOC102635042,0,,,,,,,,,,,,,,,,,,
LOC102635043,0,,,,,,,,,,,,,,,,,,
LOC102635044,0,,,,,,,,,,,,,,,,,,
LOC102635045,0,,,,,,,,,,,,,,,,,,
LOC102635046,0,,,,,,,,,,,,,,,,,,
LOC102635047,0,,,,,,,,,,,,,,,,,,
LOC102635048,0,,,,,,,,,,,,,,,,,,
LOC102635049,0,,,,,,,,,,,,,,,,,,
LOC102635050,0,,,,,,,,,,,,,,,,,,
LOC102635051,0,,,,,,,,,,,,,,,,,,
LOC102635052,0,,,,,,,,,,,,,,,,,,
LOC102635053,0,,,,,,,,,,,,,,,,,,
LOC102635054,0,,,,,,,,,,,,,,,,,,
LOC102635055,0,,,,,,,,,,,,,,,,,,
LOC102635056,0,,,,,,,,,,,,,,,,,,
LOC102635057,0,,,,,,,,,,,,,,,,,,
LOC102635058,0,,,,,,,,,,,,,,,,,,
LOC102635059,0,,,,,,,,,,,,,,,,,,
LOC102635060,0,,,,,,,,,,,,,,,,,,
LOC102635061,0,,,,,,,,,,,,,,,,,,
LOC102635062,0,,,,,,,,,,,,,,,,,,
LOC102635063,0,,,,,,,,,,,,,,,,,,
LOC102635064,0,,,,,,,,,,,,,,,,,,
LOC102635065,0,,,,,,,,,,,,,,,,,,
LOC102635066,0,,,,,,,,,,,,,,,,,,
LOC102635067,0,,,,,,,,,,,,,,,,,,
LOC102635068,0,,,,,,,,,,,,,,,,,,
LOC102635069,0,,,,,,,,,,,,,,,,,,
LOC102635070,0,,,,,,,,,,,,,,,,,,
LOC102635071,0,,,,,,,,,,,,,,,,,,
LOC102635072,0,,,,,,,,,,,,,,,,,,
LOC102635073,0,,,,,,,,,,,,,,,,,,
LOC102635074,0,,,,,,,,,,,,,,,,,,
LOC102635075,0,,,,,,,,,,,,,,,,,,
LOC102635076,0,,,,,,,,,,,,,,,,,,
LOC102635077,0,,,,,,,,,,,,,,,,,,
LOC102635078,0,,,,,,,,,,,,,,,,,,
LOC102635079,0,,,,,,,,,,,,,,,,,,
LOC102635080,0,,,,,,,,,,,,,,,,,,
LOC102635081,0,,,,,,,,,,,,,,,,,,
LOC102635082,0,,,,,,,,,,,,,,,,,,
LOC102635083,0,,,,,,,,,,,,,,,,,,
LOC102635084,0,,,,,,,,,,,,,,,,,,
LOC102635085,0,,,,,,,,,,,,,,,,,,
LOC102635086,0,,,,,,,,,,,,,,,,,,
LOC102635087,0,,,,,,,,,,,,,,,,,,
LOC102635088,0,,,,,,,,,,,,,,,,,,
LOC102635089,0,,,,,,,,,,,,,,,,,,
LOC102635090,0,,,,,,,,,,,,,,,,,,
LOC102635091,0,,,,,,,,,,,,,,,,,,
LOC102635092,0,,,,,,,,,,,,,,,,,,
LOC102635093,0,,,,,,,,,,,,,,,,,,
LOC102635094,0,,,,,,,,,,,,,,,,,,
LOC102635095,0,,,,,,,,,,,,,,,,,,
LOC102635096,0,,,,,,,,,,,,,,,,,,
LOC102635097,0,,,,,,,,,,,,,,,,,,
LOC102635098,0,,,,,,,,,,,,,,,,,,
LOC102635099,0,,,,,,,,,,,,,,,,,,
LOC102635100,0,,,,,,,,,,,,,,,,,,
LOC102635101,0,,,,,,,,,,,,,,,,,,
LOC102635102,0,,,,,,,,,,,,,,,,,,
LOC102635103,0,,,,,,,,,,,,,,,,,,
LOC102635104,0,,,,,,,,,,,,,,,,,,
LOC102635105,0,,,,,,,,,,,,,,,,,,
LOC102635106,0,,,,,,,,,,,,,,,,,,
LOC102635107,0,,,,,,,,,,,,,,,,,,
LOC102635108,0,,,,,,,,,,,,,,,,,,
LOC102635109,0,,,,,,,,,,,,,,,,,,
LOC102635110,0,,,,,,,,,,,,,,,,,,
LOC102635111,0,,,,,,,,,,,,,,,,,,
LOC102635112,0,,,,,,,,,,,,,,,,,,
LOC102635113,0,,,,,,,,,,,,,,,,,,
LOC102635114,0,,,,,,,,,,,,,,,,,,
LOC102635115,0,,,,,,,,,,,,,,,,,,
LOC102635116,0,,,,,,,,,,,,,,,,,,
LOC102635117,0,,,,,,,,,,,,,,,,,,
LOC102635118,0,,,,,,,,,,,,,,,,,,
LOC102635119,0,,,,,,,,,,,,,,,,,,
LOC102635120,0,,,,,,,,,,,,,,,,,,
LOC102635121,0,,,,,,,,,,,,,,,,,,
LOC102635122,0,,,,,,,,,,,,,,,,,,
LOC102635123,0,,,,,,,,,,,,,,,,,,
LOC102635124,0,,,,,,,,,,,,,,,,,,
LOC102635125,0,,,,,,,,,,,,,,,,,,
LOC102635126,0,,,,,,,,,,,,,,,,,,
LOC102635127,0,,,,,,,,,,,,,,,,,,
LOC102635128,0,,,,,,,,,,,,,,,,,,
LOC102635129,0,,,,,,,,,,,,,,,,,,
LOC102635130,0,,,,,,,,,,,,,,,,,,
LOC102635131,0,,,,,,,,,,,,,,,,,,
LOC102635132,0,,,,,,,,,,,,,,,,,,
LOC102635133,0,,,,,,,,,,,,,,,,,,
LOC102635134,0,,,,,,,,,,,,,,,,,,
LOC102635135,0,,,,,,,,,,,,,,,,,,
LOC102635136,0,,,,,,,,,,,,,,,,,,
LOC102635137,0,,,,,,,,,,,,,,,,,,
LOC102635138,0,,,,,,,,,,,,,,,,,,
LOC102635139,0,,,,,,,,,,,,,,,,,,
LOC102635140,0,,,,,,,,,,,,,,,,,,
LOC102635141,0,,,,,,,,,,,,,,,,,,
LOC102635142,0,,,,,,,,,,,,,,,,,,
LOC102635143,0,,,,,,,,,,,,,,,,,,
LOC102635144,0,,,,,,,,,,,,,,,,,,
LOC102635145,0,,,,,,,,,,,,,,,,,,
LOC102635146,0,,,,,,,,,,,,,,,,,,
LOC102635147,0,,,,,,,,,,,,,,,,,,
LOC102635148,0,,,,,,,,,,,,,,,,,,
LOC102635149,0,,,,,,,,,,,,,,,,,,
LOC102635150,0,,,,,,,,,,,,,,,,,,
LOC102635151,0,,,,,,,,,,,,,,,,,,
LOC102635152,0,,,,,,,,,,,,,,,,,,
LOC102635153,0,,,,,,,,,,,,,,,,,,
LOC102635154,0,,,,,,,,,,,,,,,,,,
LOC102635155,0,,,,,,,,,,,,,,,,,,
LOC102635156,0,,,,,,,,,,,,,,,,,,
LOC102635157,0,,,,,,,,,,,,,,,,,,
LOC102635158,0,,,,,,,,,,,,,,,,,,
LOC102635159,0,,,,,,,,,,,,,,,,,,
LOC102635160,0,,,,,,,,,,,,,,,,,,
LOC102635161,0,,,,,,,,,,,,,,,,,,
LOC102635162,0,,,,,,,,,,,,,,,,,,
LOC102635163,0,,,,,,,,,,,,,,,,,,
LOC102635164,0,,,,,,,,,,,,,,,,,,
LOC102635165,0,,,,,,,,,,,,,,,,,,
LOC102635166,0,,,,,,,,,,,,,,,,,,
LOC102635167,0,,,,,,,,,,,,,,,,,,
LOC102635168,0,,,,,,,,,,,,,,,,,,
LOC102635169,0,,,,,,,,,,,,,,,,,,
LOC102635170,0,,,,,,,,,,,,,,,,,,
LOC102635171,0,,,,,,,,,,,,,,,,,,
LOC102635172,0,,,,,,,,,,,,,,,,,,
LOC102635173,0,,,,,,,,,,,,,,,,,,
LOC102635174,0,,,,,,,,,,,,,,,,,,
LOC102635175,0,,,,,,,,,,,,,,,,,,
LOC102635176,0,,,,,,,,,,,,,,,,,,
LOC102635177,0,,,,,,,,,,,,,,,,,,
LOC102635178,0,,,,,,,,,,,,,,,,,,
LOC102635179,0,,,,,,,,,,,,,,,,,,
LOC102635180,0,,,,,,,,,,,,,,,,,,
LOC102635181,0,,,,,,,,,,,,,,,,,,
LOC102635182,0,,,,,,,,,,,,,,,,,,
LOC102635183,0,,,,,,,,,,,,,,,,,,
LOC102635184,0,,,,,,,,,,,,,,,,,,
LOC102635185,0,,,,,,,,,,,,,,,,,,
LOC102635186,0,,,,,,,,,,,,,,,,,,
LOC102635187,0,,,,,,,,,,,,,,,,,,
LOC102635188,0,,,,,,,,,,,,,,,,,,
LOC102635189,0,,,,,,,,,,,,,,,,,,
LOC102635190,0,,,,,,,,,,,,,,,,,,
LOC102635191,0,,,,,,,,,,,,,,,,,,
LOC102635192,0,,,,,,,,,,,,,,,,,,
LOC102635193,0,,,,,,,,,,,,,,,,,,
LOC102635194,0,,,,,,,,,,,,,,,,,,
LOC102635195,0,,,,,,,,,,,,,,,,,,
LOC102635196,0,,,,,,,,,,,,,,,,,,
LOC102635197,0,,,,,,,,,,,,,,,,,,
LOC102635198,0,,,,,,,,,,,,,,,,,,
LOC102635199,0,,,,,,,,,,,,,,,,,,
LOC102635200,0,,,,,,,,,,,,,,,,,,
LOC102635201,0,,,,,,,,,,,,,,,,,,
LOC102635202,0,,,,,,,,,,,,,,,,,,
LOC102635203,0,,,,,,,,,,,,,,,,,,
LOC102635204,0,,,,,,,,,,,,,,,,,,
LOC102635205,0,,,,,,,,,,,,,,,,,,
LOC102635206,0,,,,,,,,,,,,,,,,,,
LOC102635207,0,,,,,,,,,,,,,,,,,,
LOC102635208,0,,,,,,,,,,,,,,,,,,
LOC102635209,0,,,,,,,,,,,,,,,,,,
LOC102635210,0,,,,,,,,,,,,,,,,,,
LOC102635211,0,,,,,,,,,,,,,,,,,,
LOC102635212,0,,,,,,,,,,,,,,,,,,
LOC102635213,0,,,,,,,,,,,,,,,,,,
LOC102635214,0,,,,,,,,,,,,,,,,,,
LOC102635215,0,,,,,,,,,,,,,,,,,,
LOC102635216,0,,,,,,,,,,,,,,,,,,
LOC102635217,0,,,,,,,,,,,,,,,,,,
LOC102635218,0,,,,,,,,,,,,,,,,,,
LOC102635219,0,,,,,,,,,,,,,,,,,,
LOC102635220,0,,,,,,,,,,,,,,,,,,
LOC102635221,0,,,,,,,,,,,,,,,,,,
LOC102635222,0,,,,,,,,,,,,,,,,,,
LOC102635223,0,,,,,,,,,,,,,,,,,,
LOC102635224,0,,,,,,,,,,,,,,,,,,
LOC102635225,0,,,,,,,,,,,,,,,,,,
LOC102635226,0,,,,,,,,,,,,,,,,,,
LOC102635227,0,,,,,,,,,,,,,,,,,,
LOC102635228,0,,,,,,,,,,,,,,,,,,
LOC102635229,0,,,,,,,,,,,,,,,,,,
LOC102635230,0,,,,,,,,,,,,,,,,,,
LOC102635231,0,,,,,,,,,,,,,,,,,,
LOC102635232,0,,,,,,,,,,,,,,,,,,
LOC102635233,0,,,,,,,,,,,,,,,,,,
LOC102635234,0,,,,,,,,,,,,,,,,,,
LOC102635235,0,,,,,,,,,,,,,,,,,,
LOC102635236,0,,,,,,,,,,,,,,,,,,
LOC102635237,0,,,,,,,,,,,,,,,,,,
LOC102635238,0,,,,,,,,,,,,,,,,,,
LOC102635239,0,,,,,,,,,,,,,,,,,,
LOC102635240,0,,,,,,,,,,,,,,,,,,
LOC102635241,0,,,,,,,,,,,,,,,,,,
LOC102635242,0,,,,,,,,,,,,,,,,,,
LOC102635243,0,,,,,,,,,,,,,,,,,,
LOC102635244,0,,,,,,,,,,,,,,,,,,
LOC102635245,0,,,,,,,,,,,,,,,,,,
LOC102635246,0,,,,,,,,,,,,,,,,,,
LOC102635247,0,,,,,,,,,,,,,,,,,,
LOC102635248,0,,,,,,,,,,,,,,,,,,
LOC102635249,0,,,,,,,,,,,,,,,,,,
LOC102635250,0,,,,,,,,,,,,,,,,,,
LOC102635251,0,,,,,,,,,,,,,,,,,,
LOC102635252,0,,,,,,,,,,,,,,,,,,
LOC102635253,0,,,,,,,,,,,,,,,,,,
LOC102635254,0,,,,,,,,,,,,,,,,,,
LOC102635255,0,,,,,,,,,,,,,,,,,,
LOC102635256,0,,,,,,,,,,,,,,,,,,
LOC102635257,0,,,,,,,,,,,,,,,,,,
LOC102635258,0,,,,,,,,,,,,,,,,,,
LOC102635259,0,,,,,,,,,,,,,,,,,,
LOC102635260,0,,,,,,,,,,,,,,,,,,
LOC102635261,0,,,,,,,,,,,,,,,,,,
LOC102635262,0,,,,,,,,,,,,,,,,,,
LOC102635263,0,,,,,,,,,,,,,,,,,,
LOC102635264,0,,,,,,,,,,,,,,,,,,
LOC102635265,0,,,,,,,,,,,,,,,,,,
LOC102635266,0,,,,,,,,,,,,,,,,,,
LOC102635267,0,,,,,,,,,,,,,,,,,,
LOC102635268,0,,,,,,,,,,,,,,,,,,
LOC102635269,0,,,,,,,,,,,,,,,,,,
LOC102635270,0,,,,,,,,,,,,,,,,,,
LOC102635271,0,,,,,,,,,,,,,,,,,,
LOC102635272,0,,,,,,,,,,,,,,,,,,
LOC102635273,0,,,,,,,,,,,,,,,,,,
LOC102635274,0,,,,,,,,,,,,,,,,,,
LOC102635275,0,,,,,,,,,,,,,,,,,,
LOC102635276,0,,,,,,,,,,,,,,,,,,
LOC102635277,0,,,,,,,,,,,,,,,,,,
LOC102635278,0,,,,,,,,,,,,,,,,,,
LOC102635279,0,,,,,,,,,,,,,,,,,,
LOC102635280,0,,,,,,,,,,,,,,,,,,
LOC102635281,0,,,,,,,,,,,,,,,,,,
LOC102635282,0,,,,,,,,,,,,,,,,,,
LOC102635283,0,,,,,,,,,,,,,,,,,,
LOC102635284,0,,,,,,,,,,,,,,,,,,
LOC102635285,0,,,,,,,,,,,,,,,,,,
LOC102635286,0,,,,,,,,,,,,,,,,,,
LOC102635287,0,,,,,,,,,,,,,,,,,,
LOC102635288,0,,,,,,,,,,,,,,,,,,
LOC102635289,0,,,,,,,,,,,,,,,,,,
LOC102635290,0,,,,,,,,,,,,,,,,,,
LOC102635291,0,,,,,,,,,,,,,,,,,,
LOC102635292,0,,,,,,,,,,,,,,,,,,
LOC102635293,0,,,,,,,,,,,,,,,,,,
LOC102635294,0,,,,,,,,,,,,,,,,,,
LOC102635295,0,,,,,,,,,,,,,,,,,,
LOC102635296,0,,,,,,,,,,,,,,,,,,
LOC102635297,0,,,,,,,,,,,,,,,,,,
LOC102635298,0,,,,,,,,,,,,,,,,,,
LOC102635299,0,,,,,,,,,,,,,,,,,,
LOC102635300,0,,,,,,,,,,,,,,,,,,
LOC102635301,0,,,,,,,,,,,,,,,,,,
LOC102635302,0,,,,,,,,,,,,,,,,,,
LOC102635303,0,,,,,,,,,,,,,,,,,,
LOC102635304,0,,,,,,,,,,,,,,,,,,
LOC102635305,0,,,,,,,,,,,,,,,,,,
LOC102635306,0,,,,,,,,,,,,,,,,,,
LOC102635307,0,,,,,,,,,,,,,,,,,,
LOC102635308,0,,,,,,,,,,,,,,,,,,
LOC102635309,0,,,,,,,,,,,,,,,,,,
LOC102635310,0,,,,,,,,,,,,,,,,,,
LOC102635311,0,,,,,,,,,,,,,,,,,,
LOC102635312,0,,,,,,,,,,,,,,,,,,
LOC102635313,0,,,,,,,,,,,,,,,,,,
LOC102635314,0,,,,,,,,,,,,,,,,,,
LOC102635315,0,,,,,,,,,,,,,,,,,,
LOC102635316,0,,,,,,,,,,,,,,,,,,
LOC102635317,0,,,,,,,,,,,,,,,,,,
LOC102635318,0,,,,,,,,,,,,,,,,,,
LOC102635319,0,,,,,,,,,,,,,,,,,,
LOC102635320,0,,,,,,,,,,,,,,,,,,
LOC102635321,0,,,,,,,,,,,,,,,,,,
LOC102635322,0,,,,,,,,,,,,,,,,,,
LOC102635323,0,,,,,,,,,,,,,,,,,,
LOC102635324,0,,,,,,,,,,,,,,,,,,
LOC102635325,0,,,,,,,,,,,,,,,,,,
LOC102635326,0,,,,,,,,,,,,,,,,,,
LOC102635327,0,,,,,,,,,,,,,,,,,,
LOC102635328,0,,,,,,,,,,,,,,,,,,
LOC102635329,0,,,,,,,,,,,,,,,,,,
LOC102635330,0,,,,,,,,,,,,,,,,,,
LOC102635331,0,,,,,,,,,,,,,,,,,,
LOC102635332,0,,,,,,,,,,,,,,,,,,
LOC102635333,0,,,,,,,,,,,,,,,,,,
LOC102635334,0,,,,,,,,,,,,,,,,,,
LOC102635335,0,,,,,,,,,,,,,,,,,,
LOC102635336,0,,,,,,,,,,,,,,,,,,
LOC102635337,0,,,,,,,,,,,,,,,,,,
LOC102635338,0,,,,,,,,,,,,,,,,,,
LOC102635339,0,,,,,,,,,,,,,,,,,,
LOC102635340,0,,,,,,,,,,,,,,,,,,
LOC102635341,0,,,,,,,,,,,,,,,,,,
LOC102635342,0,,,,,,,,,,,,,,,,,,
LOC102635343,0,,,,,,,,,,,,,,,,,,
LOC102635344,0,,,,,,,,,,,,,,,,,,
LOC102635345,0,,,,,,,,,,,,,,,,,,
LOC102635346,0,,,,,,,,,,,,,,,,,,
LOC102635347,0,,,,,,,,,,,,,,,,,,
LOC102635348,0,,,,,,,,,,,,,,,,,,
LOC102635349,0,,,,,,,,,,,,,,,,,,
LOC102635350,0,,,,,,,,,,,,,,,,,,
LOC102635351,0,,,,,,,,,,,,,,,,,,
LOC102635352,0,,,,,,,,,,,,,,,,,,
LOC102635353,0,,,,,,,,,,,,,,,,,,
LOC102635354,0,,,,,,,,,,,,,,,,,,
LOC102635355,0,,,,,,,,,,,,,,,,,,
LOC102635356,0,,,,,,,,,,,,,,,,,,
LOC102635357,0,,,,,,,,,,,,,,,,,,
LOC102635358,0,,,,,,,,,,,,,,,,,,
LOC102635359,0,,,,,,,,,,,,,,,,,,
LOC102635360,0,,,,,,,,,,,,,,,,,,
LOC102635361,0,,,,,,,,,,,,,,,,,,
LOC102635362,0,,,,,,,,,,,,,,,,,,
LOC102635363,0,,,,,,,,,,,,,,,,,,
LOC102635364,0,,,,,,,,,,,,,,,,,,
LOC102635365,0,,,,,,,,,,,,,,,,,,
LOC102635366,0,,,,,,,,,,,,,,,,,,
LOC102635367,0,,,,,,,,,,,,,,,,,,
LOC102635368,0,,,,,,,,,,,,,,,,,,
LOC102635369,0,,,,,,,,,,,,,,,,,,
LOC102635370,0,,,,,,,,,,,,,,,,,,
LOC102635371,0,,,,,,,,,,,,,,,,,,
LOC102635372,0,,,,,,,,,,,,,,,,,,
LOC102635373,0,,,,,,,,,,,,,,,,,,
LOC102635374,0,,,,,,,,,,,,,,,,,,
